"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes"
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,6,293
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,7,213
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,8,45
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,9,24
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,10,198
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,5,63
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,6,122
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,7,241
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,8,251
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,9,107
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,10,450
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,6,131
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,7,389
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,8,225
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,9,62
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,10,257
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,5,107
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,6,193
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,7,312
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,8,117
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,9,110
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,10,253
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,11,38
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,5,114
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,6,127
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,7,31
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,8,335
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,9,78
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,10,99
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,11,28
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,5,71
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,6,136
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,7,75
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,8,343
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,9,195
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,10,172
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,4,28
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,5,87
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,6,62
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,8,313
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,9,490
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,10,219
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,4,31
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,5,84
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,6,236
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,7,130
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,8,40
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,9,194
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,10,317
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,11,85
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,4,24
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,5,176
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,6,203
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,7,21
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,8,19
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,9,164
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,10,63
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,11,52
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,6,29
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,7,53
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,9,174
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,10,89
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,6,59
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,7,20
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,8,80
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,9,44
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,10,128
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,5,21
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,6,61
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,8,80
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,10,144
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,5,56
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,6,79
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,7,58
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,8,38
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,10,184
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,5,35
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,6,88
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,7,60
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,8,47
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,9,23
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,10,113
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,5,81
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,6,92
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,7,62
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,8,16
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,9,12
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,10,17
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,5,63
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,6,60
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,8,55
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,9,44
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,4,30
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,5,24
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,6,91
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,10,44
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,5,66
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,6,99
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,7,27
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,8,32
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,5,60
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,6,146
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,5,27
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,6,72
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,5,25
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,6,32
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,5,86
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,5,34
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,6,18
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,5,26
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,6,80
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,7,20
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,5,26
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,6,33
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,8,34
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,5,53
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,6,34
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2020,7,18
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2020,8,23
"Commercial","Hippoglossoides platessoides","American Plaice","Plie canadienne",2021,5,21
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,4,78
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,5,120
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,6,67
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,5,63
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,6,169
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,8,11
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,9,240
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,10,36
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,11,21
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,5,127
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,6,97
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,7,134
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,8,60
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,9,28
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,10,19
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,6,43
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,7,92
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,9,126
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,10,38
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,5,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,6,28
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,7,102
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,8,61
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,9,21
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,10,156
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,18,10
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,5,27
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,6,87
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,7,18
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,8,43
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,10,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,6,188
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,7,30
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,8,31
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,9,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,0,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,5,43
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,6,97
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,7,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,9,21
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,10,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,5,22
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,6,59
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,7,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,8,14
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,9,12
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,10,8
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,5,16
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,6,9
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,8,9
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,11,10
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,4,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,8,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,9,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,10,9
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,5,21
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,6,30
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,6,23
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,7,22
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,4,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,5,24
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,6,36
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,7,37
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,8,41
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,9,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,5,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,6,36
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,10,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,6,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,7,20
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,8,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,6,64
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,8,12
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,9,12
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,10,1
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,7,17
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,9,15
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,10,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,7,37
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,8,3
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2020,8,9
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1970,9,711
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1971,9,1121
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1972,9,1429
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1973,9,1893
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1974,9,1722
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1975,9,1818
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1976,9,1535
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1977,9,2124
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1978,9,1371
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1978,10,134
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1979,9,2090
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1979,10,22
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1980,9,2008
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1981,9,1631
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1982,9,1643
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1983,9,1784
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1984,8,379
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1984,9,1252
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1985,9,3713
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1986,9,2712
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1987,8,4
